2016-08-06 20:43:25.807 InstaSnap[2355:811140]  ,0.252885, 0.000000
2016-08-06 20:43:26.706 InstaSnap[2355:811140]  ,0.340757, 1.000000
2016-08-06 20:43:27.486 InstaSnap[2355:811140]  ,0.641349, 1.000000
2016-08-06 20:43:28.206 InstaSnap[2355:811140]  ,0.820671, 1.000000
2016-08-06 20:43:28.868 InstaSnap[2355:811140]  ,0.829157, 1.000000
2016-08-06 20:43:29.586 InstaSnap[2355:811140]  ,0.882487, 2.000000
2016-08-06 20:43:30.276 InstaSnap[2355:811140]  ,0.778370, 2.000000
2016-08-06 20:43:30.967 InstaSnap[2355:811140]  ,0.863949, 2.000000
2016-08-06 20:43:31.656 InstaSnap[2355:811140]  ,0.746734, 1.000000
2016-08-06 20:43:32.347 InstaSnap[2355:811140]  ,0.897371, 1.000000
2016-08-06 20:43:33.038 InstaSnap[2355:811140]  ,0.847739, 2.000000
2016-08-06 20:43:33.696 InstaSnap[2355:811140]  ,0.882083, 1.000000
2016-08-06 20:43:34.357 InstaSnap[2355:811140]  ,0.842465, 1.000000
2016-08-06 20:43:35.046 InstaSnap[2355:811140]  ,0.884768, 2.000000
2016-08-06 20:43:35.587 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.587 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.587 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.588 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.589 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.590 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:35.737 InstaSnap[2355:811140]  ,0.918584, 1.000000
2016-08-06 20:43:36.396 InstaSnap[2355:811140]  ,0.877259, 1.000000
2016-08-06 20:43:36.967 InstaSnap[2355:811140]  ,1.163976, 2.000000
2016-08-06 20:43:37.507 InstaSnap[2355:811140]  ,1.500293, 2.000000
2016-08-06 20:43:37.988 InstaSnap[2355:811140]  ,1.653415, 2.000000
2016-08-06 20:43:38.437 InstaSnap[2355:811140]  ,1.809590, 2.000000
2016-08-06 20:43:38.917 InstaSnap[2355:811140]  ,1.824555, 2.000000
2016-08-06 20:43:39.427 InstaSnap[2355:811140]  ,1.699548, 2.000000
2016-08-06 20:43:39.877 InstaSnap[2355:811140]  ,1.569874, 2.000000
2016-08-06 20:43:40.387 InstaSnap[2355:811140]  ,1.612309, 2.000000
2016-08-06 20:43:40.867 InstaSnap[2355:811140]  ,1.623901, 2.000000
2016-08-06 20:43:41.347 InstaSnap[2355:811140]  ,1.760547, 3.000000
2016-08-06 20:43:41.857 InstaSnap[2355:811140]  ,1.682992, 3.000000
2016-08-06 20:43:42.339 InstaSnap[2355:811140]  ,1.687573, 2.000000
2016-08-06 20:43:42.846 InstaSnap[2355:811140]  ,1.694841, 2.000000
2016-08-06 20:43:43.327 InstaSnap[2355:811140]  ,1.782099, 2.000000
2016-08-06 20:43:43.836 InstaSnap[2355:811140]  ,1.708790, 2.000000
2016-08-06 20:43:44.316 InstaSnap[2355:811140]  ,1.853114, 2.000000
2016-08-06 20:43:44.799 InstaSnap[2355:811140]  ,1.687122, 2.000000
2016-08-06 20:43:45.278 InstaSnap[2355:811140]  ,1.681352, 2.000000
2016-08-06 20:43:45.758 InstaSnap[2355:811140]  ,1.770411, 2.000000
2016-08-06 20:43:46.266 InstaSnap[2355:811140]  ,1.596259, 2.000000
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.296 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.297 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.298 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.298 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.298 InstaSnap[2355:811140] go go go go
2016-08-06 20:43:46.298 InstaSnap[2355:811140] go go go go
