2016-08-06 20:35:57.733 InstaSnap[2331:801892]  ,1.679764, 3.000000
2016-08-06 20:35:58.181 InstaSnap[2331:801892]  ,1.678751, 2.000000
2016-08-06 20:35:58.662 InstaSnap[2331:801892]  ,1.634834, 2.000000
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.991 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.992 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.994 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.996 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:58.997 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.000 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.000 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.002 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.003 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.003 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.003 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.004 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.004 InstaSnap[2331:801892] go go go go
2016-08-06 20:35:59.111 InstaSnap[2331:801892]  ,1.706172, 2.000000
2016-08-06 20:35:59.622 InstaSnap[2331:801892]  ,1.748564, 2.000000
2016-08-06 20:36:00.042 InstaSnap[2331:801892]  ,1.897144, 2.000000
2016-08-06 20:36:00.494 InstaSnap[2331:801892]  ,2.091069, 3.000000
2016-08-06 20:36:00.912 InstaSnap[2331:801892]  ,2.304260, 3.000000
2016-08-06 20:36:01.331 InstaSnap[2331:801892]  ,2.535960, 2.000000
2016-08-06 20:36:01.720 InstaSnap[2331:801892]  ,2.485319, 2.000000
2016-08-06 20:36:02.140 InstaSnap[2331:801892]  ,2.208057, 2.000000
2016-08-06 20:36:02.532 InstaSnap[2331:801892]  ,2.253073, 3.000000
2016-08-06 20:36:02.951 InstaSnap[2331:801892]  ,2.368112, 3.000000
2016-08-06 20:36:03.341 InstaSnap[2331:801892]  ,2.275906, 2.000000
2016-08-06 20:36:03.762 InstaSnap[2331:801892]  ,2.109602, 2.000000
2016-08-06 20:36:04.180 InstaSnap[2331:801892]  ,2.041193, 2.000000
2016-08-06 20:36:04.572 InstaSnap[2331:801892]  ,2.285280, 3.000000
2016-08-06 20:36:04.993 InstaSnap[2331:801892]  ,2.453541, 3.000000
2016-08-06 20:36:05.411 InstaSnap[2331:801892]  ,2.136849, 2.000000
2016-08-06 20:36:05.802 InstaSnap[2331:801892]  ,2.282969, 2.000000
2016-08-06 20:36:06.220 InstaSnap[2331:801892]  ,2.143754, 2.000000
2016-08-06 20:36:06.611 InstaSnap[2331:801892]  ,2.140547, 3.000000
2016-08-06 20:36:07.032 InstaSnap[2331:801892]  ,2.212271, 3.000000
2016-08-06 20:36:07.452 InstaSnap[2331:801892]  ,2.038113, 3.000000
2016-08-06 20:36:07.874 InstaSnap[2331:801892]  ,2.043729, 3.000000
2016-08-06 20:36:08.322 InstaSnap[2331:801892]  ,2.353654, 3.000000
2016-08-06 20:36:08.711 InstaSnap[2331:801892]  ,2.278370, 2.000000
2016-08-06 20:36:09.131 InstaSnap[2331:801892]  ,2.156211, 2.000000
2016-08-06 20:36:09.550 InstaSnap[2331:801892]  ,2.005755, 2.000000
