2016-08-06 20:37:16.375 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.376 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.376 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.376 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.376 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.376 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.376 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:16.762 InstaSnap[2337:804351]  ,1.174150, 2.000000
2016-08-06 20:37:17.304 InstaSnap[2337:804351]  ,1.268549, 2.000000
2016-08-06 20:37:17.812 InstaSnap[2337:804351]  ,1.455894, 2.000000
2016-08-06 20:37:18.263 InstaSnap[2337:804351]  ,1.765489, 2.000000
2016-08-06 20:37:18.713 InstaSnap[2337:804351]  ,1.859648, 2.000000
2016-08-06 20:37:19.196 InstaSnap[2337:804351]  ,1.908090, 2.000000
2016-08-06 20:37:19.644 InstaSnap[2337:804351]  ,1.802188, 2.000000
2016-08-06 20:37:20.094 InstaSnap[2337:804351]  ,1.893572, 2.000000
2016-08-06 20:37:20.577 InstaSnap[2337:804351]  ,1.853728, 2.000000
2016-08-06 20:37:21.024 InstaSnap[2337:804351]  ,1.821521, 3.000000
2016-08-06 20:37:21.502 InstaSnap[2337:804351]  ,1.879539, 3.000000
2016-08-06 20:37:21.953 InstaSnap[2337:804351]  ,1.848214, 2.000000
2016-08-06 20:37:22.402 InstaSnap[2337:804351]  ,1.943823, 2.000000
2016-08-06 20:37:22.853 InstaSnap[2337:804351]  ,1.933338, 2.000000
2016-08-06 20:37:23.276 InstaSnap[2337:804351]  ,1.950774, 2.000000
2016-08-06 20:37:23.723 InstaSnap[2337:804351]  ,1.957442, 2.000000
2016-08-06 20:37:24.174 InstaSnap[2337:804351]  ,1.820097, 3.000000
2016-08-06 20:37:24.654 InstaSnap[2337:804351]  ,1.794420, 3.000000
2016-08-06 20:37:25.073 InstaSnap[2337:804351]  ,2.162802, 2.000000
2016-08-06 20:37:25.523 InstaSnap[2337:804351]  ,2.237449, 2.000000
2016-08-06 20:37:25.972 InstaSnap[2337:804351]  ,2.175391, 2.000000
2016-08-06 20:37:26.393 InstaSnap[2337:804351]  ,2.293242, 3.000000
2016-08-06 20:37:26.845 InstaSnap[2337:804351]  ,2.086900, 3.000000
2016-08-06 20:37:27.023 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.023 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.023 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.024 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.024 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.024 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.024 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.024 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.025 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.027 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.030 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.033 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.033 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.033 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.034 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.034 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.034 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.034 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.035 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.035 InstaSnap[2337:804351] go go go go
2016-08-06 20:37:27.263 InstaSnap[2337:804351]  ,2.217785, 2.000000
2016-08-06 20:37:27.683 InstaSnap[2337:804351]  ,2.357110, 2.000000
2016-08-06 20:37:28.102 InstaSnap[2337:804351]  ,2.365957, 2.000000
2016-08-06 20:37:28.497 InstaSnap[2337:804351]  ,2.615613, 2.000000
2016-08-06 20:37:28.912 InstaSnap[2337:804351]  ,2.551297, 2.000000
2016-08-06 20:37:29.302 InstaSnap[2337:804351]  ,2.315455, 3.000000
2016-08-06 20:37:29.693 InstaSnap[2337:804351]  ,2.515141, 3.000000
2016-08-06 20:37:30.083 InstaSnap[2337:804351]  ,2.416187, 3.000000
2016-08-06 20:37:30.502 InstaSnap[2337:804351]  ,2.410450, 3.000000
2016-08-06 20:37:30.893 InstaSnap[2337:804351]  ,2.296817, 3.000000
2016-08-06 20:37:31.282 InstaSnap[2337:804351]  ,2.517426, 3.000000
2016-08-06 20:37:31.673 InstaSnap[2337:804351]  ,2.107354, 3.000000
2016-08-06 20:37:32.064 InstaSnap[2337:804351]  ,2.526841, 3.000000
2016-08-06 20:37:32.483 InstaSnap[2337:804351]  ,2.198140, 2.000000
2016-08-06 20:37:32.872 InstaSnap[2337:804351]  ,2.381365, 2.000000
2016-08-06 20:37:33.324 InstaSnap[2337:804351]  ,2.178720, 2.000000
2016-08-06 20:37:33.714 InstaSnap[2337:804351]  ,2.063716, 3.000000
2016-08-06 20:37:34.134 InstaSnap[2337:804351]  ,2.212579, 3.000000
2016-08-06 20:37:34.552 InstaSnap[2337:804351]  ,2.485096, 2.000000
2016-08-06 20:37:34.945 InstaSnap[2337:804351]  ,2.489668, 2.000000
2016-08-06 20:37:35.363 InstaSnap[2337:804351]  ,2.304144, 2.000000
2016-08-06 20:37:35.752 InstaSnap[2337:804351]  ,2.661451, 3.000000
2016-08-06 20:37:36.142 InstaSnap[2337:804351]  ,2.881757, 3.000000
2016-08-06 20:37:36.533 InstaSnap[2337:804351]  ,2.583403, 3.000000
2016-08-06 20:37:36.922 InstaSnap[2337:804351]  ,2.393543, 3.000000
2016-08-06 20:37:37.313 InstaSnap[2337:804351]  ,2.571837, 3.000000
2016-08-06 20:37:37.704 InstaSnap[2337:804351]  ,2.154257, 3.000000
