2016-08-06 20:40:59.648 InstaSnap[2346:808398]  ,1.979873, 2.000000
2016-08-06 20:41:00.128 InstaSnap[2346:808398]  ,1.855937, 2.000000
2016-08-06 20:41:00.577 InstaSnap[2346:808398]  ,2.048923, 2.000000
2016-08-06 20:41:00.729 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.729 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.729 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.729 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.729 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.729 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.730 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.730 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.730 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.731 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.731 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.731 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.731 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.731 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.731 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.732 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.732 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.732 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.735 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:00.735 InstaSnap[2346:808398] go go go go
2016-08-06 20:41:01.029 InstaSnap[2346:808398]  ,1.963289, 3.000000
2016-08-06 20:41:01.507 InstaSnap[2346:808398]  ,1.846131, 3.000000
2016-08-06 20:41:01.928 InstaSnap[2346:808398]  ,2.204001, 2.000000
2016-08-06 20:41:02.348 InstaSnap[2346:808398]  ,2.434620, 2.000000
2016-08-06 20:41:02.739 InstaSnap[2346:808398]  ,2.661384, 2.000000
2016-08-06 20:41:03.128 InstaSnap[2346:808398]  ,2.504246, 3.000000
2016-08-06 20:41:03.490 InstaSnap[2346:808398]  ,2.484580, 3.000000
2016-08-06 20:41:03.907 InstaSnap[2346:808398]  ,2.499228, 3.000000
2016-08-06 20:41:04.298 InstaSnap[2346:808398]  ,2.411589, 3.000000
2016-08-06 20:41:04.688 InstaSnap[2346:808398]  ,2.448088, 3.000000
2016-08-06 20:41:05.138 InstaSnap[2346:808398]  ,2.428555, 2.000000
2016-08-06 20:41:05.469 InstaSnap[2346:808398]  ,2.718600, 2.000000
2016-08-06 20:41:05.889 InstaSnap[2346:808398]  ,2.322004, 2.000000
2016-08-06 20:41:06.037 InstaSnap[2346:808398]  ,-0.134961, 2.000000
2016-08-06 20:41:06.249 InstaSnap[2346:808398]  ,2.804004, 4.000000
2016-08-06 20:41:06.668 InstaSnap[2346:808398]  ,2.510170, 4.000000
2016-08-06 20:41:07.058 InstaSnap[2346:808398]  ,2.502755, 4.000000
2016-08-06 20:41:07.448 InstaSnap[2346:808398]  ,2.759868, 3.000000
2016-08-06 20:41:07.809 InstaSnap[2346:808398]  ,2.790865, 3.000000
2016-08-06 20:41:08.228 InstaSnap[2346:808398]  ,2.633013, 3.000000
2016-08-06 20:41:08.589 InstaSnap[2346:808398]  ,2.180669, 3.000000
2016-08-06 20:41:08.977 InstaSnap[2346:808398]  ,2.615249, 3.000000
2016-08-06 20:41:09.338 InstaSnap[2346:808398]  ,2.792646, 2.000000
2016-08-06 20:41:09.728 InstaSnap[2346:808398]  ,2.535430, 2.000000
2016-08-06 20:41:10.119 InstaSnap[2346:808398]  ,2.486473, 2.000000
2016-08-06 20:41:10.480 InstaSnap[2346:808398]  ,2.303376, 3.000000
2016-08-06 20:41:10.868 InstaSnap[2346:808398]  ,2.444605, 3.000000
2016-08-06 20:41:11.258 InstaSnap[2346:808398]  ,2.561201, 3.000000
